Gene name	Module
AT3G07140	Grey
AT3G07150	Grey60
AT3G07160	Grey
AT3G07170	Greenyellow
AT3G07180	Blue
AT3G07190	Tan
AT3G07195	Green
AT3G07200	Blue
AT3G07210	Blue
AT3G07215	Grey
AT3G07220	Grey
AT3G07230	Greenyellow
AT3G07250	Lightyellow
AT3G07260	Grey
AT3G07270	Turquoise
AT3G07273	Red
AT3G07274	Red
AT3G07280	Red
AT3G07290	Yellow
AT3G07300	Yellow
AT3G07310	Turquoise
AT3G07320	Blue
AT3G07330	Brown
AT3G07340	Pink
AT3G07350	Red
AT3G07360	Turquoise
AT3G07370	Red
AT3G07380	Grey
AT3G07390	Grey
AT3G07400	Green
AT3G07410	Blue
AT3G07420	Grey
AT3G07425	Brown
AT3G07430	Purple
AT3G07440	Yellow
AT3G07450	Lightyellow
AT3G07460	Turquoise
AT3G07470	Turquoise
AT3G07480	Greenyellow
AT3G07490	Brown
AT3G07500	Grey
AT3G07510	Blue
AT3G07520	Green
AT3G07522	Midnightblue
AT3G07525	Grey
AT3G07530	Yellow
AT3G07540	Blue
AT3G07550	Grey
AT3G07560	Grey
AT3G07565	Red
AT3G07568	Greenyellow
AT3G07570	Brown
AT3G07580	Grey
AT3G07590	Yellow
AT3G07600	Brown
AT3G07610	Yellow
AT3G07620	Lightcyan
AT3G07630	Royalblue
AT3G07640	Royalblue
AT3G07650	Turquoise
AT3G07660	Yellow
AT3G07670	Purple
AT3G07680	Greenyellow
AT3G07690	Brown
AT3G07700	Red
AT3G07710	Pink
AT3G07720	Grey
AT3G07730	Red
AT3G07740	Grey
AT3G07750	Yellow
AT3G07760	Red
AT3G07770	Yellow
AT3G07780	Red
AT3G07790	Red
AT3G07800	Blue
AT3G07810	Brown
AT3G07820	Magenta
AT3G07830	Magenta
AT3G07840	Magenta
AT3G07850	Magenta
AT3G07860	Yellow
AT3G07870	Red
AT3G07880	Grey
AT3G07890	Red
AT3G07900	Brown
AT3G07910	Greenyellow
AT3G07920	Black
AT3G07930	Grey
AT3G07940	Grey
AT3G07950	Grey
AT3G07960	Blue
AT3G07970	Grey
AT3G07980	Grey
AT3G07990	Blue
AT3G08000	Royalblue
AT3G08010	Turquoise
AT3G08020	Grey
AT3G08030	Blue
AT3G08040	Brown
AT3G08490	Brown
AT3G08500	Grey
AT3G08505	Turquoise
AT3G08510	Turquoise
AT3G08520	Greenyellow
AT3G08530	Greenyellow
AT3G08550	Blue
AT3G08560	Lightcyan
AT3G08570	Blue
AT3G08580	Greenyellow
AT3G08590	Greenyellow
AT3G08600	Blue
AT3G08610	Greenyellow
AT3G08620	Yellow
AT3G08630	Blue
AT3G08640	Greenyellow
AT3G08650	Red
AT3G08660	Turquoise
AT3G08670	Grey
AT3G08680	Blue
AT3G08690	Grey
AT3G08700	Black
AT3G08710	Red
AT3G08720	Red
AT3G08730	Grey
AT3G08740	Turquoise
AT3G08750	Lightyellow
AT3G08760	Red
AT3G08770	Tan
AT3G08780	Salmon
AT3G08790	Darkgrey
AT3G08800	Yellow
AT3G08810	Black
AT3G08820	Yellow
AT3G08840	Turquoise
AT3G08850	Green
AT3G08860	Red
AT3G08870	Green
AT3G08880	Blue
AT3G08885	Grey
AT3G08890	Pink
AT3G08900	Pink
AT3G08910	Blue
AT3G08920	Turquoise
AT3G08930	Grey
AT3G08940	Turquoise
AT3G08943	Yellow
AT3G08947	Yellow
AT3G08950	Yellow
AT3G08960	Brown
AT3G08970	Black
AT3G08980	Yellow
AT3G08990	Steelblue
AT3G09000	Grey
AT3G09010	Green
AT3G09020	Green
AT3G09030	Red
AT3G09032	Grey
AT3G09035	Blue
AT3G09040	Yellow
AT3G09050	Turquoise
AT3G09060	Yellow
AT3G09070	Blue
AT3G09080	Blue
AT3G09085	Pink
AT3G09090	Yellow
AT3G09100	Grey
AT3G09110	Tan
AT3G09120	Tan
AT3G09140	Tan
AT3G09150	Purple
AT3G09160	Turquoise
AT3G09162	Turquoise
AT3G09165	Darkgrey
AT3G09180	Grey
AT3G09190	Blue
AT3G09200	Greenyellow
AT3G09210	Purple
AT3G09220	Brown
AT3G09230	Grey
AT3G09240	Brown
AT3G09250	Turquoise
AT3G09260	Brown
AT3G09270	Brown
AT3G09280	Darkgreen
AT3G09290	Brown
AT3G09300	Brown
AT3G09310	Grey
AT3G09320	Grey
AT3G09330	Brown
AT3G09340	Brown
AT3G09350	Lightgreen
AT3G09360	Grey
AT3G09370	Black
AT3G09375	Grey
AT3G09380	Black
AT3G09385	Magenta
AT3G09390	Turquoise
AT3G09400	Brown
AT3G09405	Green
AT3G09410	Grey
AT3G09430	Yellow
AT3G09440	Greenyellow
AT3G09450	Grey
AT3G09470	Grey
AT3G09480	Yellow
AT3G09490	Green
AT3G09500	Greenyellow
AT3G09520	Red
AT3G09530	Magenta
AT3G09540	Grey
AT3G09550	Purple
AT3G09560	Lightgreen
AT3G09570	Salmon
AT3G09580	Purple
AT3G09590	Grey
AT3G09595	Grey
AT3G09600	Red
AT3G09620	Pink
AT3G09630	Greenyellow
AT3G09640	Grey60
AT3G09650	Purple
AT3G09660	Blue
AT3G09670	Yellow
AT3G09680	Darkturquoise
AT3G09690	Grey
AT3G09700	Yellow
AT3G09710	Tan
AT3G09720	Yellow
AT3G09730	Blue
AT3G09735	Greenyellow
AT3G09740	Greenyellow
AT3G09750	Midnightblue
AT3G09760	Magenta
AT3G09770	Red
AT3G09780	Blue
AT3G09790	Grey
AT3G09800	Blue
AT3G09810	Brown
AT3G09820	Greenyellow
AT3G09830	Green
AT3G09840	Greenyellow
AT3G09850	Lightgreen
AT3G09860	Turquoise
AT3G09863	Grey
AT3G09870	Tan
AT3G09880	Red
AT3G09890	Yellow
AT3G09900	Grey
AT3G09910	Grey
AT3G09915	Grey
AT3G09920	Red
AT3G09922	Midnightblue
AT3G09925	Brown
AT3G09930	Lightcyan
AT3G09940	Green
AT3G09950	Tan
AT3G09960	Green
AT3G09970	Grey
AT3G09980	Turquoise
AT3G09990	Tan
AT3G10000	Lightcyan
AT3G10010	Grey
AT3G10020	Grey
AT3G10030	Grey
AT3G10040	Blue
AT3G10050	Royalblue
AT3G10060	Turquoise
AT3G10070	Royalblue
AT3G10080	Purple
AT3G10090	Greenyellow
AT3G10100	Grey
AT3G10110	Yellow
AT3G10113	Purple
AT3G10114	Grey
AT3G10116	Black
AT3G10120	Grey
AT3G10130	Turquoise
AT3G10140	Purple
AT3G10150	Turquoise
AT3G10160	Purple
AT3G10180	Blue
AT3G10185	Purple
AT3G10190	Salmon
AT3G10195	Tan
AT3G10200	Grey
AT3G10210	Grey
AT3G10220	Blue
AT3G10230	Turquoise
AT3G10240	Black
AT3G10250	Red
AT3G10260	Red
AT3G10270	Purple
AT3G10280	Black
AT3G10282	Grey
AT3G10290	Pink
AT3G10300	Red
AT3G10310	Blue
AT3G10320	Red
AT3G10330	Grey
AT3G10340	Grey
AT3G10350	Turquoise
AT3G10360	Turquoise
AT3G10370	Grey
AT3G10380	Green
AT3G10390	Yellow
AT3G10400	Grey
AT3G10405	Turquoise
AT3G10410	Grey
AT3G10420	Turquoise
AT3G10430	Lightyellow
AT3G10440	Blue
AT3G10450	Red
AT3G10460	Magenta
AT3G10470	Magenta
AT3G10480	Green
AT3G10490	Grey
AT3G10500	Red
AT3G10510	Tan
AT3G10520	Purple
AT3G10525	Turquoise
AT3G10526	Brown
AT3G10530	Yellow
AT3G10540	Magenta
AT3G10550	Grey
AT3G10560	Cyan
AT3G10570	Purple
AT3G10572	Turquoise
AT3G10575	Darkturquoise
AT3G10580	Black
AT3G10590	Pink
AT3G10595	Tan
AT3G10600	Grey
AT3G10610	Greenyellow
AT3G10620	Turquoise
AT3G10630	Tan
AT3G10640	Red
AT3G10650	Yellow
AT3G10660	Brown
AT3G10670	Turquoise
AT3G10680	Blue
AT3G10690	Royalblue
AT3G10700	Blue
AT3G10710	Brown
AT3G10720	Blue
AT3G10730	Blue
AT3G10740	Turquoise
AT3G10745	Grey60
AT3G10750	Black
AT3G10760	Grey
AT3G10770	Grey
AT3G10780	Tan
AT3G10790	Tan
AT3G10800	Red
AT3G10810	Grey
AT3G10815	Red
AT3G10820	Red
AT3G10840	Purple
AT3G10850	Turquoise
AT3G10860	Greenyellow
AT3G10870	Turquoise
AT3G10880	Blue
AT3G10890	Cyan
AT3G10900	Cyan
AT3G10910	Pink
AT3G10912	Pink
AT3G10915	Grey
AT3G10920	Greenyellow
AT3G10930	Red
AT3G10940	Turquoise
AT3G10950	Black
AT3G10960	Grey
AT3G10970	Turquoise
AT3G10980	Green
AT3G10985	Red
AT3G10986	Magenta
AT3G11000	Salmon
AT3G11010	Green
AT3G11020	Red
AT3G11030	Brown
AT3G11040	Grey
AT3G11050	Grey
AT3G11060	Black
AT3G11070	Yellow
AT3G11080	Green
AT3G11090	Turquoise
AT3G11100	Grey
AT3G11110	Turquoise
AT3G11120	Greenyellow
AT3G11130	Greenyellow
AT3G11150	Lightgreen
AT3G11160	Pink
AT3G11165	Black
AT3G11170	Turquoise
AT3G11180	Pink
AT3G11200	Greenyellow
AT3G11210	Blue
AT3G11220	Yellow
AT3G11230	Green
AT3G11240	Salmon
AT3G11250	Yellow
AT3G11260	Brown
AT3G11270	Yellow
AT3G11280	Green
AT3G11290	Salmon
AT3G11310	Pink
AT3G11320	Brown
AT3G11325	Brown
AT3G11330	Lightgreen
AT3G11340	Brown
AT3G11370	Brown
AT3G11385	Brown
AT3G11390	Brown
AT3G11397	Grey
AT3G11400	Greenyellow
AT3G11402	Green
AT3G11405	Skyblue
AT3G11410	Red
AT3G11415	Grey
AT3G11420	Red
AT3G11430	Brown
AT3G11440	Black
AT3G11450	Yellow
AT3G11460	Royalblue
AT3G11470	Grey
AT3G11480	Lightgreen
AT3G11490	Blue
AT3G11500	Blue
AT3G11510	Greenyellow
AT3G11520	Blue
AT3G11530	Grey
AT3G11540	Cyan
AT3G11550	Brown
AT3G11560	Turquoise
AT3G11570	Turquoise
AT3G11580	Grey
AT3G11590	Blue
AT3G11591	Grey
AT3G11600	Cyan
AT3G11620	Blue
AT3G11630	Turquoise
AT3G11640	Grey
AT3G11650	Grey
AT3G11660	Pink
AT3G11670	Turquoise
AT3G11680	Pink
AT3G11690	Tan
AT3G11700	Turquoise
AT3G11710	Yellow
AT3G11720	Grey
AT3G11730	Grey
AT3G11740	Magenta
AT3G11745	Grey
AT3G11750	Turquoise
AT3G11760	Blue
AT3G11770	Grey
AT3G11773	Grey
AT3G11780	Grey
AT3G11800	Pink
AT3G11810	Green
AT3G11820	Red
AT3G11825	Lightcyan
AT3G11830	Yellow
AT3G11840	Green
AT3G11850	Grey
AT3G11860	Grey
AT3G11870	Tan
AT3G11880	Red
AT3G11890	Black
AT3G11900	Grey
AT3G11910	Grey
AT3G11920	Tan
AT3G11930	Turquoise
AT3G11940	Greenyellow
AT3G11945	Turquoise
AT3G11950	Lightcyan
AT3G11960	Green
AT3G11964	Yellow
AT3G11980	Black
AT3G11990	Cyan
AT3G12000	Steelblue
AT3G12010	Grey
AT3G12012	Grey
AT3G12020	Turquoise
AT3G12030	Brown
AT3G12040	Green
AT3G12050	Greenyellow
AT3G12060	Grey
AT3G12070	Salmon
AT3G12080	Purple
AT3G12090	Brown
AT3G12100	Green
AT3G12110	Blue
AT3G12120	Greenyellow
AT3G12130	Yellow
AT3G12140	Red
AT3G12143	Salmon
AT3G12145	Cyan
AT3G12150	Blue
AT3G12160	Lightcyan
AT3G12170	Blue
AT3G12180	Yellow
AT3G12190	Lightyellow
AT3G12200	Grey
AT3G12203	Pink
AT3G12210	Purple
AT3G12220	Green
AT3G12230	Brown
AT3G12240	Brown
AT3G12250	Green
AT3G12260	Greenyellow
AT3G12270	Yellow
AT3G12280	Blue
AT3G12290	Turquoise
AT3G12300	Grey
AT3G12320	Grey
AT3G12340	Yellow
AT3G12345	Turquoise
AT3G12350	Red
AT3G12360	Red
AT3G12370	Yellow
AT3G12380	Yellow
AT3G12390	Greenyellow
AT3G12400	Red
AT3G12410	Black
AT3G12420	Lightyellow
AT3G12430	Lightyellow
AT3G12440	Lightyellow
AT3G12450	Black
AT3G12460	Black
AT3G12470	Lightyellow
AT3G12480	Grey
AT3G12490	Greenyellow
AT3G12500	Brown
AT3G12502	Green
AT3G12510	Salmon
AT3G12520	Grey
AT3G12530	Yellow
AT3G12540	Brown
AT3G12545	Blue
AT3G12550	Blue
AT3G12560	Grey
AT3G12570	Red
AT3G12580	Grey
AT3G12587	Greenyellow
AT3G12590	Blue
AT3G12600	Greenyellow
AT3G12610	Blue
AT3G12620	Red
AT3G12630	Red
AT3G12640	Grey
AT3G12650	Yellow
AT3G12660	Lightcyan
AT3G12670	Yellow
AT3G12680	Grey
AT3G12685	Purple
AT3G12690	Magenta
AT3G12700	Grey
AT3G12710	Blue
AT3G12720	Brown
AT3G12730	Red
AT3G12740	Red
AT3G12750	Grey
AT3G12760	Greenyellow
AT3G12770	Yellow
AT3G12775	Black
AT3G12780	Turquoise
AT3G12800	Pink
AT3G12810	Yellow
AT3G12820	Grey
AT3G12830	Red
AT3G12835	Red
AT3G12840	Black
AT3G12850	Lightyellow
AT3G12860	Yellow
AT3G12870	Blue
AT3G12880	Pink
AT3G12890	Magenta
AT3G12900	Brown
AT3G12910	Green
AT3G12915	Purple
AT3G12920	Grey
AT3G12930	Purple
AT3G12940	Grey
AT3G12950	Grey
AT3G12955	Grey
AT3G12960	Darkred
AT3G12965	Greenyellow
AT3G12970	Blue
AT3G12977	Brown
AT3G12980	Green
AT3G12981	Grey
AT3G12990	Yellow
AT3G13000	Blue
AT3G13010	Pink
AT3G13020	Black
AT3G13030	Blue
AT3G13040	Turquoise
AT3G13050	Red
AT3G13060	Grey
AT3G13061	Turquoise
AT3G13062	Turquoise
AT3G13065	Magenta
AT3G13070	Purple
AT3G13080	Green
AT3G13090	Green
AT3G13100	Green
AT3G13110	Red
AT3G13120	Turquoise
AT3G13130	Grey
AT3G13140	Grey
AT3G13150	Yellow
AT3G13160	Yellow
AT3G13170	Blue
AT3G13175	Blue
AT3G13180	Purple
AT3G13190	Blue
AT3G13200	Greenyellow
AT3G13210	Black
AT3G13220	Lightyellow
AT3G13222	Blue
AT3G13224	Lightgreen
AT3G13225	Grey
AT3G13226	Purple
AT3G13227	Magenta
AT3G13228	Black
AT3G13229	Magenta
AT3G13230	Yellow
AT3G13235	Yellow
AT3G13240	Midnightblue
AT3G13250	Midnightblue
AT3G13260	Midnightblue
AT3G13270	Turquoise
AT3G13275	Grey
AT3G13277	Red
AT3G13280	Black
AT3G13290	Yellow
AT3G13300	Brown
AT3G13310	Grey
AT3G13320	Green
AT3G13330	Green
AT3G13340	Red
AT3G13350	Royalblue
AT3G13360	Grey
AT3G13370	Pink
AT3G13380	Green
AT3G13390	Magenta
AT3G13400	Magenta
AT3G13403	Grey
AT3G13404	Grey
AT3G13405	Grey
AT3G13410	Greenyellow
AT3G13420	Black
AT3G13430	Red
AT3G13432	Brown
AT3G13433	Green
AT3G13435	Brown
AT3G13437	Green
AT3G13440	Grey
AT3G13445	Grey
AT3G13450	Turquoise
AT3G13460	Greenyellow
AT3G13470	Purple
AT3G13480	Turquoise
AT3G13490	Purple
AT3G13500	Lightgreen
AT3G13510	Blue
AT3G13520	Greenyellow
AT3G13525	Grey
AT3G13530	Tan
AT3G13540	Tan
AT3G13550	Grey
AT3G13560	Blue
AT3G13570	Yellow
AT3G13580	Greenyellow
AT3G13590	Grey
AT3G13594	Salmon
AT3G13600	Tan
AT3G13610	Brown
AT3G13620	Black
AT3G13630	Darkorange
AT3G13640	Salmon
AT3G13650	Grey
AT3G13660	Magenta
AT3G13662	Magenta
AT3G13670	Greenyellow
AT3G13672	Lightgreen
AT3G13674	Blue
AT3G13677	Yellow
AT3G13680	Black
AT3G13682	Blue
AT3G13690	Blue
AT3G13700	Blue
AT3G13710	Blue
AT3G13720	Green
AT3G13730	Tan
AT3G13740	Purple
AT3G13750	Turquoise
AT3G13760	Brown
AT3G13770	Royalblue
AT3G13772	Grey
AT3G13780	Grey
AT3G13782	Brown
AT3G13784	Grey
AT3G13790	Brown
AT3G13800	Turquoise
AT3G13810	Grey
AT3G13820	Black
AT3G13830	Tan
AT3G13840	Blue
AT3G13845	Greenyellow
AT3G13850	Lightcyan
AT3G13855	Lightcyan
AT3G13857	Darkred
AT3G13860	Yellow
AT3G13870	Green
AT3G13880	Yellow
AT3G13882	Greenyellow
AT3G13890	Salmon
AT3G13898	Black
AT3G13900	Salmon
AT3G13910	Green
AT3G13920	Greenyellow
AT3G13930	Greenyellow
AT3G13940	Yellow
AT3G13950	Green
AT3G13960	Salmon
AT3G13965	Red
AT3G13970	Grey
AT3G13980	Turquoise
AT3G13990	Yellow
AT3G14000	Blue
AT3G14010	Red
AT3G14020	Grey
AT3G14025	Grey
AT3G14040	Magenta
AT3G14050	Red
AT3G14060	Red
AT3G14067	Turquoise
AT3G14070	Salmon
AT3G14075	Red
AT3G14080	Yellow
AT3G14090	Red
AT3G14100	Turquoise
AT3G14110	Turquoise
AT3G14120	Yellow
AT3G14130	Green
AT3G14140	Pink
AT3G14150	Turquoise
AT3G14160	Salmon
AT3G14170	Grey
AT3G14172	Blue
AT3G14180	Grey
AT3G14185	Brown
AT3G14190	Blue
AT3G14200	Grey
AT3G14205	Grey
AT3G14210	Turquoise
AT3G14220	Purple
AT3G14225	Brown
AT3G14230	Grey
AT3G14240	Blue
AT3G14260	Brown
AT3G14270	Green
AT3G14280	Green
AT3G14290	Greenyellow
AT3G14300	Lightcyan
AT3G14310	Grey
AT3G14320	Grey
AT3G14330	Purple
AT3G14340	Grey
AT3G14350	Grey
AT3G14360	Grey
AT3G14362	Brown
AT3G14370	Brown
AT3G14380	Magenta
AT3G14390	Royalblue
AT3G14395	Magenta
AT3G14400	Grey
AT3G14410	Grey
AT3G14415	Turquoise
AT3G14420	Turquoise
AT3G14430	Grey
AT3G14440	Red
AT3G14450	Purple
AT3G14452	Skyblue
AT3G14460	Green
AT3G14470	Green
AT3G14475	Green
AT3G14480	Pink
AT3G14490	Brown
AT3G14510	Brown
AT3G14517	Brown
AT3G14520	Tan
AT3G14530	Brown
AT3G14540	Tan
AT3G14550	Tan
AT3G14560	Tan
AT3G14570	Tan
AT3G14580	Yellow
AT3G14590	Red
AT3G14595	Red
AT3G14600	Greenyellow
AT3G14610	Tan
AT3G14620	Green
AT3G14630	Grey
AT3G14640	Grey
AT3G14650	Turquoise
AT3G14660	Turquoise
AT3G14670	Grey
AT3G14680	Brown
AT3G14690	Turquoise
AT3G14700	Green
AT3G14710	Green
AT3G14720	Grey
AT3G14730	Royalblue
AT3G14735	Yellow
AT3G14740	Blue
AT3G14750	Black
AT3G14760	Purple
AT3G14770	Grey
AT3G14780	Tan
AT3G14790	Blue
AT3G14810	Turquoise
AT3G14820	Cyan
AT3G14830	Red
AT3G14840	Green
AT3G14850	Tan
AT3G14860	Grey
AT3G14870	Salmon
AT3G14880	Darkred
AT3G14890	Blue
AT3G14900	Royalblue
AT3G14910	Grey
AT3G14920	Grey
AT3G14930	Purple
AT3G14940	Brown
AT3G14950	Tan
AT3G14960	Grey
AT3G14970	Black
AT3G14980	Blue
AT3G14981	Blue
AT3G14990	Red
AT3G15000	Yellow
AT3G15010	Yellow
AT3G15020	Greenyellow
AT3G15030	Purple
AT3G15040	Green
AT3G15050	Pink
AT3G15060	Green
AT3G15070	Grey
AT3G15080	Yellow
AT3G15090	Grey
AT3G15095	Purple
AT3G15110	Purple
AT3G15115	Grey
AT3G15120	Cyan
AT3G15130	Yellow
AT3G15140	Royalblue
AT3G15150	Yellow
AT3G15160	Purple
AT3G15170	Grey
AT3G15180	Yellow
AT3G15190	Turquoise
AT3G15200	Grey
AT3G15210	Red
AT3G15220	Grey
AT3G15240	Brown
AT3G15250	Brown
AT3G15260	Green
AT3G15270	Grey
AT3G15280	Lightcyan
AT3G15290	Grey
AT3G15300	Brown
AT3G15330	Black
AT3G15340	Salmon
AT3G15350	Red
AT3G15351	Grey
AT3G15352	Yellow
AT3G15353	Turquoise
AT3G15354	Turquoise
AT3G15355	Salmon
AT3G15356	Green
AT3G15357	Yellow
AT3G15358	Grey
AT3G15360	Turquoise
AT3G15370	Brown
AT3G15380	Blue
AT3G15390	Lightyellow
AT3G15395	Grey
AT3G15400	Black
AT3G15410	Blue
AT3G15420	Grey
AT3G15430	Green
AT3G15440	Black
AT3G15450	Grey
AT3G15460	Yellow
AT3G15470	Grey
AT3G15480	Turquoise
AT3G15490	Tan
AT3G15500	Red
AT3G15510	Pink
AT3G15518	Green
AT3G15520	Purple
AT3G15530	Grey
AT3G15534	Red
AT3G15536	Darkgreen
AT3G15540	Grey
AT3G15550	Blue
AT3G15570	Purple
AT3G15578	Grey
AT3G15580	Red
AT3G15590	Yellow
AT3G15605	Cyan
AT3G15610	Grey
AT3G15620	Grey
AT3G15630	Grey
AT3G15640	Greenyellow
AT3G15650	Grey
AT3G15660	Greenyellow
AT3G15670	Darkred
AT3G15680	Blue
AT3G15690	Turquoise
AT3G15700	Brown
AT3G15710	Tan
AT3G15720	Yellow
AT3G15730	Greenyellow
AT3G15740	Black
AT3G15750	Turquoise
AT3G15760	Red
AT3G15770	Red
AT3G15780	Turquoise
AT3G15790	Salmon
AT3G15800	Grey
AT3G15810	Red
AT3G15820	Grey
AT3G15830	Black
AT3G15840	Turquoise
AT3G15850	Turquoise
AT3G15860	Lightcyan
AT3G15870	Black
AT3G15880	Grey
AT3G15890	Grey
AT3G15900	Turquoise
AT3G15910	Black
AT3G15920	Grey
AT3G15930	Royalblue
AT3G15935	Lightyellow
AT3G15940	Blue
AT3G15950	Brown
AT3G15960	Tan
AT3G15970	Salmon
AT3G15980	Grey
AT3G15990	Tan
AT3G16000	Turquoise
AT3G16010	Blue
AT3G16020	Grey
AT3G16030	Green
AT3G16040	Magenta
AT3G16050	Salmon
AT3G16060	Blue
AT3G16070	Blue
AT3G16080	Greenyellow
AT3G16090	Grey
AT3G16100	Purple
AT3G16110	Yellow
AT3G16120	Purple
AT3G16130	Turquoise
AT3G16140	Turquoise
AT3G16150	Grey
AT3G16160	Grey
AT3G16170	Lightcyan
AT3G16175	Turquoise
AT3G16180	Blue
AT3G16190	Turquoise
AT3G16200	Blue
AT3G16210	Brown
AT3G16220	Turquoise
AT3G16230	Grey
AT3G16240	Turquoise
AT3G16250	Turquoise
AT3G16260	Purple
AT3G16270	Green
AT3G16280	Grey
AT3G16290	Purple
AT3G16300	Pink
AT3G16310	Yellow
AT3G16320	Blue
AT3G16330	Grey
AT3G16340	Grey
AT3G16350	Grey
AT3G16360	Turquoise
AT3G16370	Purple
AT3G16380	Purple
AT3G16390	Brown
AT3G16400	Brown
AT3G16410	Brown
AT3G16415	Lightyellow
AT3G16420	Brown
AT3G16430	Brown
AT3G16440	Brown
AT3G16450	Brown
AT3G16460	Brown
AT3G16470	Grey
AT3G16480	Yellow
AT3G16490	Blue
AT3G16500	Red
AT3G16510	Red
AT3G16520	Turquoise
AT3G16530	Green
AT3G16540	Blue
AT3G16560	Grey
AT3G16565	Green
AT3G16570	Turquoise
AT3G16580	Black
AT3G16590	Black
AT3G16600	Lightyellow
AT3G16610	Yellow
AT3G16620	Blue
AT3G16630	Blue
AT3G16640	Greenyellow
AT3G16650	Salmon
AT3G16660	Turquoise
AT3G16670	Purple
AT3G16690	Brown
AT3G16700	Grey
AT3G16710	Grey
AT3G16712	Grey
AT3G16720	Red
AT3G16730	Blue
AT3G16740	Red
AT3G16750	Purple
AT3G16760	Grey
AT3G16770	Turquoise
AT3G16780	Greenyellow
AT3G16785	Green
AT3G16800	Grey
AT3G16810	Yellow
AT3G16830	Cyan
AT3G16840	Yellow
AT3G16850	Turquoise
AT3G16857	Green
AT3G16860	Red
AT3G16870	Yellow
AT3G16890	Yellow
AT3G16895	Pink
AT3G16900	Pink
AT3G16910	Turquoise
AT3G16920	Pink
AT3G16940	Red
AT3G16950	Blue
AT3G16960	Tan
AT3G16970	Tan
AT3G16980	Salmon
AT3G16990	Green
AT3G17000	Red
AT3G17010	Lightyellow
AT3G17020	Grey
AT3G17030	Yellow
AT3G17040	Turquoise
AT3G17050	Grey
AT3G17060	Magenta
AT3G17070	Cyan
AT3G17080	Cyan
AT3G17090	Greenyellow
AT3G17100	Turquoise
AT3G17110	Red
AT3G17120	Grey
AT3G17130	Grey
AT3G17150	Cyan
AT3G17152	Darkorange
AT3G17155	Pink
AT3G17160	Blue
AT3G17170	Purple
AT3G17180	Grey
AT3G17185	Turquoise
AT3G17200	Salmon
AT3G17205	Red
AT3G17210	Turquoise
AT3G17220	Lightcyan
AT3G17225	Cyan
AT3G17230	Salmon
AT3G17240	Greenyellow
AT3G17250	Red
AT3G17260	Black
AT3G17261	Black
AT3G17265	Pink
AT3G17280	Grey
AT3G17290	Lightyellow
AT3G17300	Greenyellow
AT3G17310	Blue
AT3G17320	Black
AT3G17330	Blue
AT3G17340	Blue
AT3G17350	Blue
AT3G17360	Blue
AT3G17365	Grey
AT3G17380	Grey
AT3G17390	Greenyellow
AT3G17400	Grey60
AT3G17410	Green
AT3G17420	Brown
AT3G17430	Blue
AT3G17440	Grey
AT3G17450	Cyan
AT3G17460	Black
AT3G17465	Yellow
AT3G17470	Turquoise
AT3G17480	Tan
AT3G17490	Lightyellow
AT3G17500	Black
AT3G17510	Turquoise
AT3G17520	Darkred
AT3G17530	Black
AT3G17540	Black
AT3G17550	Black
AT3G17560	Black
AT3G17570	Black
AT3G17580	Brown
AT3G17590	Yellow
AT3G17600	Tan
AT3G17609	Grey
AT3G17611	Grey
AT3G17620	Black
AT3G17626	Grey
AT3G17630	Lightcyan
AT3G17640	Purple
AT3G17650	Turquoise
AT3G17660	Magenta
AT3G17668	Turquoise
AT3G17670	Turquoise
AT3G17675	Lightyellow
AT3G17680	Blue
AT3G17690	Red
AT3G17700	Green
AT3G17710	Red
AT3G17712	Grey
AT3G17715	Red
AT3G17720	Lightcyan
AT3G17730	Blue
AT3G17740	Grey60
AT3G17750	Purple
AT3G17760	Lightcyan
AT3G17770	Red
AT3G17780	Greenyellow
AT3G17790	Red
AT3G17800	Red
AT3G17810	Red
AT3G17820	Grey
AT3G17830	Royalblue
AT3G17840	Blue
AT3G17850	Blue
AT3G17860	Red
AT3G17880	Red
AT3G17890	Yellow
AT3G17900	Brown
AT3G17910	Yellow
AT3G17920	Grey
AT3G17930	Turquoise
AT3G17940	Pink
AT3G17950	Turquoise
AT3G17970	Royalblue
AT3G17980	Magenta
AT3G17998	Blue
AT3G18000	Blue
AT3G18010	Purple
AT3G18020	Royalblue
AT3G18030	Yellow
AT3G18035	Blue
AT3G18040	Blue
AT3G18050	Purple
AT3G18060	Grey
AT3G18070	Purple
AT3G18080	Turquoise
AT3G18090	Blue
AT3G18100	Yellow
AT3G18110	Purple
AT3G18130	Yellow
AT3G18140	Turquoise
AT3G18145	Blue
AT3G18150	Black
AT3G18160	Purple
AT3G18165	Yellow
AT3G18170	Tan
AT3G18180	Pink
AT3G18190	Yellow
AT3G18200	Brown
AT3G18210	Yellow
AT3G18215	Grey
AT3G18217	Turquoise
AT3G18220	Magenta
AT3G18230	Grey
AT3G18235	Grey
AT3G18240	Yellow
AT3G18250	Green
AT3G18260	Brown
AT3G18270	Turquoise
AT3G18280	Brown
AT3G18282	Grey
AT3G18290	Turquoise
AT3G18295	Red
AT3G18300	Red
AT3G18310	Yellow
AT3G18320	Turquoise
AT3G18330	Tan
AT3G18340	Tan
AT3G18350	Red
AT3G18360	Lightcyan
AT3G18362	Darkgrey
AT3G18370	Green
AT3G18380	Yellow
AT3G18390	Purple
AT3G18400	Brown
AT3G18410	Greenyellow
AT3G18420	Royalblue
AT3G18430	Grey
AT3G18440	Red
